ref_date,geo,fuel_type,vehicle_type,number_of_vehicles,year,month
2017-04-01,NB,Hybrid Electric,"Total, vehicle type",6,2017,4
2017-04-01,NB,Hybrid Electric,Passenger cars,3,2017,4
2017-04-01,NB,Hybrid Electric,Pickup trucks,0,2017,4
2017-04-01,NB,Hybrid Electric,Multi-purpose vehicles,3,2017,4
2017-04-01,NB,Hybrid Electric,Vans,0,2017,4
2017-04-01,NB,Hybrid Electric,"Total, vehicle type",99,2017,4
2017-04-01,NB,Hybrid Electric,Passenger cars,52,2017,4
2017-04-01,NB,Hybrid Electric,Pickup trucks,0,2017,4
2017-04-01,NB,Hybrid Electric,Multi-purpose vehicles,47,2017,4
2017-04-01,NB,Hybrid Electric,Vans,0,2017,4
2017-04-01,NB,Other,"Total, vehicle type",0,2017,4
2017-04-01,NB,Other,Passenger cars,0,2017,4
2017-04-01,NB,Other,Pickup trucks,0,2017,4
2017-04-01,NB,Other,Multi-purpose vehicles,0,2017,4
2017-04-01,NB,Other,Vans,0,2017,4
2017-04-01,QUE,All fuel types,"Total, vehicle type",148085,2017,4
2017-04-01,QUE,All fuel types,Passenger cars,61204,2017,4
2017-04-01,QUE,All fuel types,Pickup trucks,22170,2017,4
2017-04-01,QUE,All fuel types,Multi-purpose vehicles,55555,2017,4
2017-04-01,QUE,All fuel types,Vans,9156,2017,4
2017-04-01,QUE,Gas,"Total, vehicle type",140831,2017,4
2017-04-01,QUE,Gas,Passenger cars,57921,2017,4
2017-04-01,QUE,Gas,Pickup trucks,19924,2017,4
2017-04-01,QUE,Gas,Multi-purpose vehicles,54364,2017,4
2017-04-01,QUE,Gas,Vans,8622,2017,4
2017-04-01,QUE,Diesel,"Total, vehicle type",2974,2017,4
2017-04-01,QUE,Diesel,Passenger cars,82,2017,4
2017-04-01,QUE,Diesel,Pickup trucks,2246,2017,4
2017-04-01,QUE,Diesel,Multi-purpose vehicles,158,2017,4
2017-04-01,QUE,Diesel,Vans,488,2017,4
2017-04-01,QUE,All zero-emission vehicles,"Total, vehicle type",2029,2017,4
2017-04-01,QUE,All zero-emission vehicles,Passenger cars,1790,2017,4
2017-04-01,QUE,All zero-emission vehicles,Pickup trucks,0,2017,4
2017-04-01,QUE,All zero-emission vehicles,Multi-purpose vehicles,193,2017,4
2017-04-01,QUE,All zero-emission vehicles,Vans,46,2017,4
2017-04-01,QUE,Electric,"Total, vehicle type",831,2017,4
2017-04-01,QUE,Electric,Passenger cars,714,2017,4
2017-04-01,QUE,Electric,Pickup trucks,0,2017,4
2017-04-01,QUE,Electric,Multi-purpose vehicles,117,2017,4
2017-04-01,QUE,Electric,Vans,0,2017,4
2017-04-01,QUE,Hybrid Electric,"Total, vehicle type",1198,2017,4
2017-04-01,QUE,Hybrid Electric,Passenger cars,1076,2017,4
2017-04-01,QUE,Hybrid Electric,Pickup trucks,0,2017,4
2017-04-01,QUE,Hybrid Electric,Multi-purpose vehicles,76,2017,4
2017-04-01,QUE,Hybrid Electric,Vans,46,2017,4
2017-04-01,QUE,Hybrid Electric,"Total, vehicle type",2251,2017,4
2017-04-01,QUE,Hybrid Electric,Passenger cars,1411,2017,4
2017-04-01,QUE,Hybrid Electric,Pickup trucks,0,2017,4
2017-04-01,QUE,Hybrid Electric,Multi-purpose vehicles,840,2017,4
2017-04-01,QUE,Hybrid Electric,Vans,0,2017,4
2017-04-01,QUE,Other,"Total, vehicle type",0,2017,4
2017-04-01,QUE,Other,Passenger cars,0,2017,4
2017-04-01,QUE,Other,Pickup trucks,0,2017,4
2017-04-01,QUE,Other,Multi-purpose vehicles,0,2017,4
2017-04-01,QUE,Other,Vans,0,2017,4
2017-04-01,ON,All fuel types,"Total, vehicle type",234023,2017,4
2017-04-01,ON,All fuel types,Passenger cars,78186,2017,4
2017-04-01,ON,All fuel types,Pickup trucks,43864,2017,4
2017-04-01,ON,All fuel types,Multi-purpose vehicles,94987,2017,4
2017-04-01,ON,All fuel types,Vans,16986,2017,4
2017-04-01,ON,Gas,"Total, vehicle type",225154,2017,4
2017-04-01,ON,Gas,Passenger cars,75040,2017,4
2017-04-01,ON,Gas,Pickup trucks,40736,2017,4
2017-04-01,ON,Gas,Multi-purpose vehicles,93102,2017,4
2017-04-01,ON,Gas,Vans,16276,2017,4
2017-04-01,ON,Diesel,"Total, vehicle type",4368,2017,4
2017-04-01,ON,Diesel,Passenger cars,219,2017,4
2017-04-01,ON,Diesel,Pickup trucks,3128,2017,4
2017-04-01,ON,Diesel,Multi-purpose vehicles,478,2017,4
2017-04-01,ON,Diesel,Vans,543,2017,4
2017-04-01,ON,All zero-emission vehicles,"Total, vehicle type",2089,2017,4
2017-04-01,ON,All zero-emission vehicles,Passenger cars,1542,2017,4
2017-04-01,ON,All zero-emission vehicles,Pickup trucks,0,2017,4
2017-04-01,ON,All zero-emission vehicles,Multi-purpose vehicles,380,2017,4
2017-04-01,ON,All zero-emission vehicles,Vans,167,2017,4
2017-04-01,ON,Electric,"Total, vehicle type",831,2017,4
2017-04-01,ON,Electric,Passenger cars,604,2017,4
2017-04-01,ON,Electric,Pickup trucks,0,2017,4
2017-04-01,ON,Electric,Multi-purpose vehicles,227,2017,4
2017-04-01,ON,Electric,Vans,0,2017,4
2017-04-01,ON,Hybrid Electric,"Total, vehicle type",1258,2017,4
2017-04-01,ON,Hybrid Electric,Passenger cars,938,2017,4
2017-04-01,ON,Hybrid Electric,Pickup trucks,0,2017,4
2017-04-01,ON,Hybrid Electric,Multi-purpose vehicles,153,2017,4
2017-04-01,ON,Hybrid Electric,Vans,167,2017,4
2017-04-01,ON,Hybrid Electric,"Total, vehicle type",2412,2017,4
2017-04-01,ON,Hybrid Electric,Passenger cars,1385,2017,4
2017-04-01,ON,Hybrid Electric,Pickup trucks,0,2017,4
2017-04-01,ON,Hybrid Electric,Multi-purpose vehicles,1027,2017,4
2017-04-01,ON,Hybrid Electric,Vans,0,2017,4
2017-04-01,ON,Other,"Total, vehicle type",0,2017,4
2017-04-01,ON,Other,Passenger cars,0,2017,4
2017-04-01,ON,Other,Pickup trucks,0,2017,4
2017-04-01,ON,Other,Multi-purpose vehicles,0,2017,4
2017-04-01,ON,Other,Vans,0,2017,4
2017-04-01,MB,All fuel types,"Total, vehicle type",16825,2017,4
2017-04-01,MB,All fuel types,Passenger cars,4068,2017,4
2017-04-01,MB,All fuel types,Pickup trucks,4630,2017,4
2017-04-01,MB,All fuel types,Multi-purpose vehicles,6978,2017,4
2017-04-01,MB,All fuel types,Vans,1149,2017,4
2017-04-01,MB,Gas,"Total, vehicle type",16300,2017,4
2017-04-01,MB,Gas,Passenger cars,3997,2017,4
2017-04-01,MB,Gas,Pickup trucks,4283,2017,4
2017-04-01,MB,Gas,Multi-purpose vehicles,6907,2017,4
2017-04-01,MB,Gas,Vans,1113,2017,4
2017-04-01,MB,Diesel,"Total, vehicle type",410,2017,4
2017-04-01,MB,Diesel,Passenger cars,10,2017,4
2017-04-01,MB,Diesel,Pickup trucks,347,2017,4
2017-04-01,MB,Diesel,Multi-purpose vehicles,17,2017,4
2017-04-01,MB,Diesel,Vans,36,2017,4
2017-04-01,MB,All zero-emission vehicles,"Total, vehicle type",16,2017,4
2017-04-01,MB,All zero-emission vehicles,Passenger cars,10,2017,4
2017-04-01,MB,All zero-emission vehicles,Pickup trucks,0,2017,4
2017-04-01,MB,All zero-emission vehicles,Multi-purpose vehicles,6,2017,4
2017-04-01,MB,All zero-emission vehicles,Vans,0,2017,4
2017-04-01,MB,Electric,"Total, vehicle type",5,2017,4
2017-04-01,MB,Electric,Passenger cars,3,2017,4
2017-04-01,MB,Electric,Pickup trucks,0,2017,4
2017-04-01,MB,Electric,Multi-purpose vehicles,2,2017,4
2017-04-01,MB,Electric,Vans,0,2017,4
2017-04-01,MB,Hybrid Electric,"Total, vehicle type",11,2017,4
2017-04-01,MB,Hybrid Electric,Passenger cars,7,2017,4
2017-04-01,MB,Hybrid Electric,Pickup trucks,0,2017,4
2017-04-01,MB,Hybrid Electric,Multi-purpose vehicles,4,2017,4
2017-04-01,MB,Hybrid Electric,Vans,0,2017,4
2017-04-01,MB,Hybrid Electric,"Total, vehicle type",99,2017,4
2017-04-01,MB,Hybrid Electric,Passenger cars,51,2017,4
2017-04-01,MB,Hybrid Electric,Pickup trucks,0,2017,4
2017-04-01,MB,Hybrid Electric,Multi-purpose vehicles,48,2017,4
2017-04-01,MB,Hybrid Electric,Vans,0,2017,4
2017-04-01,MB,Other,"Total, vehicle type",0,2017,4
2017-04-01,MB,Other,Passenger cars,0,2017,4
2017-04-01,MB,Other,Pickup trucks,0,2017,4
2017-04-01,MB,Other,Multi-purpose vehicles,0,2017,4
2017-04-01,MB,Other,Vans,0,2017,4
2017-04-01,SAS,All fuel types,"Total, vehicle type",15715,2017,4
2017-04-01,SAS,All fuel types,Passenger cars,2649,2017,4
2017-04-01,SAS,All fuel types,Pickup trucks,6219,2017,4
2017-04-01,SAS,All fuel types,Multi-purpose vehicles,5967,2017,4
2017-04-01,SAS,All fuel types,Vans,880,2017,4
2017-04-01,SAS,Gas,"Total, vehicle type",14689,2017,4
2017-04-01,SAS,Gas,Passenger cars,2608,2017,4
2017-04-01,SAS,Gas,Pickup trucks,5313,2017,4
2017-04-01,SAS,Gas,Multi-purpose vehicles,5909,2017,4
2017-04-01,SAS,Gas,Vans,859,2017,4
2017-04-01,SAS,Diesel,"Total, vehicle type",954,2017,4
2017-04-01,SAS,Diesel,Passenger cars,8,2017,4
2017-04-01,SAS,Diesel,Pickup trucks,906,2017,4
2017-04-01,SAS,Diesel,Multi-purpose vehicles,19,2017,4
2017-04-01,SAS,Diesel,Vans,21,2017,4
2017-04-01,SAS,All zero-emission vehicles,"Total, vehicle type",7,2017,4
2017-04-01,SAS,All zero-emission vehicles,Passenger cars,5,2017,4
2017-04-01,SAS,All zero-emission vehicles,Pickup trucks,0,2017,4
2017-04-01,SAS,All zero-emission vehicles,Multi-purpose vehicles,2,2017,4
2017-04-01,SAS,All zero-emission vehicles,Vans,0,2017,4
2017-04-01,SAS,Electric,"Total, vehicle type",1,2017,4
2017-04-01,SAS,Electric,Passenger cars,1,2017,4
2017-04-01,SAS,Electric,Pickup trucks,0,2017,4
2017-04-01,SAS,Electric,Multi-purpose vehicles,0,2017,4
2017-04-01,SAS,Electric,Vans,0,2017,4
2017-04-01,SAS,Hybrid Electric,"Total, vehicle type",6,2017,4
2017-04-01,SAS,Hybrid Electric,Passenger cars,4,2017,4
2017-04-01,SAS,Hybrid Electric,Pickup trucks,0,2017,4
2017-04-01,SAS,Hybrid Electric,Multi-purpose vehicles,2,2017,4
2017-04-01,SAS,Hybrid Electric,Vans,0,2017,4
2017-04-01,SAS,Hybrid Electric,"Total, vehicle type",65,2017,4
2017-04-01,SAS,Hybrid Electric,Passenger cars,28,2017,4
2017-04-01,SAS,Hybrid Electric,Pickup trucks,0,2017,4
2017-04-01,SAS,Hybrid Electric,Multi-purpose vehicles,37,2017,4
2017-04-01,SAS,Hybrid Electric,Vans,0,2017,4
2017-04-01,SAS,Other,"Total, vehicle type",0,2017,4
2017-04-01,SAS,Other,Passenger cars,0,2017,4
2017-04-01,SAS,Other,Pickup trucks,0,2017,4
2017-04-01,SAS,Other,Multi-purpose vehicles,0,2017,4
2017-04-01,SAS,Other,Vans,0,2017,4
2017-04-01,BC,All fuel types,"Total, vehicle type",72384,2017,4
2017-04-01,BC,All fuel types,Passenger cars,22714,2017,4
2017-04-01,BC,All fuel types,Pickup trucks,14630,2017,4
2017-04-01,BC,All fuel types,Multi-purpose vehicles,29891,2017,4
2017-04-01,BC,All fuel types,Vans,5149,2017,4
2017-04-01,BC,Gas,"Total, vehicle type",66648,2017,4
2017-04-01,BC,Gas,Passenger cars,21302,2017,4
2017-04-01,BC,Gas,Pickup trucks,11872,2017,4
2017-04-01,BC,Gas,Multi-purpose vehicles,28744,2017,4
2017-04-01,BC,Gas,Vans,4730,2017,4
2017-04-01,BC,Diesel,"Total, vehicle type",3490,2017,4
2017-04-01,BC,Diesel,Passenger cars,67,2017,4
2017-04-01,BC,Diesel,Pickup trucks,2758,2017,4
2017-04-01,BC,Diesel,Multi-purpose vehicles,261,2017,4
2017-04-01,BC,Diesel,Vans,404,2017,4
2017-04-01,BC,All zero-emission vehicles,"Total, vehicle type",760,2017,4
2017-04-01,BC,All zero-emission vehicles,Passenger cars,510,2017,4
2017-04-01,BC,All zero-emission vehicles,Pickup trucks,0,2017,4
2017-04-01,BC,All zero-emission vehicles,Multi-purpose vehicles,235,2017,4
2017-04-01,BC,All zero-emission vehicles,Vans,15,2017,4
2017-04-01,BC,Electric,"Total, vehicle type",480,2017,4
2017-04-01,BC,Electric,Passenger cars,307,2017,4
2017-04-01,BC,Electric,Pickup trucks,0,2017,4
2017-04-01,BC,Electric,Multi-purpose vehicles,173,2017,4
2017-04-01,BC,Electric,Vans,0,2017,4
2017-04-01,BC,Hybrid Electric,"Total, vehicle type",280,2017,4
2017-04-01,BC,Hybrid Electric,Passenger cars,203,2017,4
2017-04-01,BC,Hybrid Electric,Pickup trucks,0,2017,4
2017-04-01,BC,Hybrid Electric,Multi-purpose vehicles,62,2017,4
2017-04-01,BC,Hybrid Electric,Vans,15,2017,4
2017-04-01,BC,Hybrid Electric,"Total, vehicle type",1486,2017,4
2017-04-01,BC,Hybrid Electric,Passenger cars,835,2017,4
2017-04-01,BC,Hybrid Electric,Pickup trucks,0,2017,4
2017-04-01,BC,Hybrid Electric,Multi-purpose vehicles,651,2017,4
2017-04-01,BC,Hybrid Electric,Vans,0,2017,4
2017-04-01,BC,Other,"Total, vehicle type",0,2017,4
2017-04-01,BC,Other,Passenger cars,0,2017,4
2017-04-01,BC,Other,Pickup trucks,0,2017,4
2017-04-01,BC,Other,Multi-purpose vehicles,0,2017,4
2017-04-01,BC,Other,Vans,0,2017,4
2017-07-01,CAN,All fuel types,"Total, vehicle type",552329,2017,7
2017-07-01,CAN,All fuel types,Passenger cars,173752,2017,7
2017-07-01,CAN,All fuel types,Pickup trucks,114152,2017,7
2017-07-01,CAN,All fuel types,Multi-purpose vehicles,231167,2017,7
2017-07-01,CAN,All fuel types,Vans,33258,2017,7
2017-07-01,CAN,Gas,"Total, vehicle type",521730,2017,7
2017-07-01,CAN,Gas,Passenger cars,164930,2017,7
2017-07-01,CAN,Gas,Pickup trucks,99149,2017,7
2017-07-01,CAN,Gas,Multi-purpose vehicles,226066,2017,7
2017-07-01,CAN,Gas,Vans,31585,2017,7
2017-07-01,CAN,Diesel,"Total, vehicle type",18150,2017,7
2017-07-01,CAN,Diesel,Passenger cars,548,2017,7
2017-07-01,CAN,Diesel,Pickup trucks,15002,2017,7
2017-07-01,CAN,Diesel,Multi-purpose vehicles,1119,2017,7
2017-07-01,CAN,Diesel,Vans,1481,2017,7
2017-07-01,CAN,All zero-emission vehicles,"Total, vehicle type",5184,2017,7
2017-07-01,CAN,All zero-emission vehicles,Passenger cars,4107,2017,7
2017-07-01,CAN,All zero-emission vehicles,Pickup trucks,0,2017,7
2017-07-01,CAN,All zero-emission vehicles,Multi-purpose vehicles,885,2017,7
2017-07-01,CAN,All zero-emission vehicles,Vans,192,2017,7
2017-07-01,CAN,Electric,"Total, vehicle type",2400,2017,7
2017-07-01,CAN,Electric,Passenger cars,1755,2017,7
2017-07-01,CAN,Electric,Pickup trucks,0,2017,7
2017-07-01,CAN,Electric,Multi-purpose vehicles,645,2017,7
2017-07-01,CAN,Electric,Vans,0,2017,7
2017-07-01,CAN,Hybrid Electric,"Total, vehicle type",2784,2017,7
2017-07-01,CAN,Hybrid Electric,Passenger cars,2352,2017,7
2017-07-01,CAN,Hybrid Electric,Pickup trucks,0,2017,7
2017-07-01,CAN,Hybrid Electric,Multi-purpose vehicles,240,2017,7
2017-07-01,CAN,Hybrid Electric,Vans,192,2017,7
2017-07-01,CAN,Hybrid Electric,"Total, vehicle type",7264,2017,7
2017-07-01,CAN,Hybrid Electric,Passenger cars,4167,2017,7
2017-07-01,CAN,Hybrid Electric,Pickup trucks,0,2017,7
2017-07-01,CAN,Hybrid Electric,Multi-purpose vehicles,3097,2017,7
2017-07-01,CAN,Hybrid Electric,Vans,0,2017,7
2017-07-01,CAN,Other,"Total, vehicle type",1,2017,7
2017-07-01,CAN,Other,Passenger cars,0,2017,7
2017-07-01,CAN,Other,Pickup trucks,1,2017,7
2017-07-01,CAN,Other,Multi-purpose vehicles,0,2017,7
2017-07-01,CAN,Other,Vans,0,2017,7
2017-07-01,PEI,All fuel types,"Total, vehicle type",2479,2017,7
2017-07-01,PEI,All fuel types,Passenger cars,791,2017,7
2017-07-01,PEI,All fuel types,Pickup trucks,573,2017,7
2017-07-01,PEI,All fuel types,Multi-purpose vehicles,975,2017,7
2017-07-01,PEI,All fuel types,Vans,140,2017,7
2017-07-01,PEI,Gas,"Total, vehicle type",2410,2017,7
2017-07-01,PEI,Gas,Passenger cars,776,2017,7
2017-07-01,PEI,Gas,Pickup trucks,530,2017,7
2017-07-01,PEI,Gas,Multi-purpose vehicles,964,2017,7
2017-07-01,PEI,Gas,Vans,140,2017,7
2017-07-01,PEI,Diesel,"Total, vehicle type",44,2017,7
2017-07-01,PEI,Diesel,Passenger cars,1,2017,7
2017-07-01,PEI,Diesel,Pickup trucks,43,2017,7
2017-07-01,PEI,Diesel,Multi-purpose vehicles,0,2017,7
2017-07-01,PEI,Diesel,Vans,0,2017,7
2017-07-01,PEI,All zero-emission vehicles,"Total, vehicle type",0,2017,7
2017-07-01,PEI,All zero-emission vehicles,Passenger cars,0,2017,7
2017-07-01,PEI,All zero-emission vehicles,Pickup trucks,0,2017,7
2017-07-01,PEI,All zero-emission vehicles,Multi-purpose vehicles,0,2017,7
2017-07-01,PEI,All zero-emission vehicles,Vans,0,2017,7
2017-07-01,PEI,Electric,"Total, vehicle type",0,2017,7
2017-07-01,PEI,Electric,Passenger cars,0,2017,7
2017-07-01,PEI,Electric,Pickup trucks,0,2017,7
2017-07-01,PEI,Electric,Multi-purpose vehicles,0,2017,7
2017-07-01,PEI,Electric,Vans,0,2017,7
2017-07-01,PEI,Hybrid Electric,"Total, vehicle type",0,2017,7
2017-07-01,PEI,Hybrid Electric,Passenger cars,0,2017,7
2017-07-01,PEI,Hybrid Electric,Pickup trucks,0,2017,7
2017-07-01,PEI,Hybrid Electric,Multi-purpose vehicles,0,2017,7
2017-07-01,PEI,Hybrid Electric,Vans,0,2017,7
2017-07-01,PEI,Hybrid Electric,"Total, vehicle type",25,2017,7
2017-07-01,PEI,Hybrid Electric,Passenger cars,14,2017,7
2017-07-01,PEI,Hybrid Electric,Pickup trucks,0,2017,7
2017-07-01,PEI,Hybrid Electric,Multi-purpose vehicles,11,2017,7
2017-07-01,PEI,Hybrid Electric,Vans,0,2017,7
2017-07-01,PEI,Other,"Total, vehicle type",0,2017,7
2017-07-01,PEI,Other,Passenger cars,0,2017,7
2017-07-01,PEI,Other,Pickup trucks,0,2017,7
2017-07-01,PEI,Other,Multi-purpose vehicles,0,2017,7
2017-07-01,PEI,Other,Vans,0,2017,7
2017-07-01,NB,All fuel types,"Total, vehicle type",12016,2017,7
2017-07-01,NB,All fuel types,Passenger cars,3643,2017,7
2017-07-01,NB,All fuel types,Pickup trucks,3211,2017,7
2017-07-01,NB,All fuel types,Multi-purpose vehicles,4705,2017,7
2017-07-01,NB,All fuel types,Vans,457,2017,7
2017-07-01,NB,Gas,"Total, vehicle type",11649,2017,7
2017-07-01,NB,Gas,Passenger cars,3583,2017,7
2017-07-01,NB,Gas,Pickup trucks,2970,2017,7
2017-07-01,NB,Gas,Multi-purpose vehicles,4651,2017,7
2017-07-01,NB,Gas,Vans,445,2017,7
2017-07-01,NB,Diesel,"Total, vehicle type",256,2017,7
2017-07-01,NB,Diesel,Passenger cars,2,2017,7
2017-07-01,NB,Diesel,Pickup trucks,241,2017,7
2017-07-01,NB,Diesel,Multi-purpose vehicles,3,2017,7
2017-07-01,NB,Diesel,Vans,10,2017,7
2017-07-01,NB,All zero-emission vehicles,"Total, vehicle type",6,2017,7
2017-07-01,NB,All zero-emission vehicles,Passenger cars,3,2017,7
2017-07-01,NB,All zero-emission vehicles,Pickup trucks,0,2017,7
2017-07-01,NB,All zero-emission vehicles,Multi-purpose vehicles,1,2017,7
2017-07-01,NB,All zero-emission vehicles,Vans,2,2017,7
2017-07-01,NB,Electric,"Total, vehicle type",1,2017,7
2017-07-01,NB,Electric,Passenger cars,1,2017,7
2017-07-01,NB,Electric,Pickup trucks,0,2017,7
2017-07-01,NB,Electric,Multi-purpose vehicles,0,2017,7
2017-07-01,NB,Electric,Vans,0,2017,7
2017-07-01,NB,Hybrid Electric,"Total, vehicle type",5,2017,7
2017-07-01,NB,Hybrid Electric,Passenger cars,2,2017,7
2017-07-01,NB,Hybrid Electric,Pickup trucks,0,2017,7
2017-07-01,NB,Hybrid Electric,Multi-purpose vehicles,1,2017,7
2017-07-01,NB,Hybrid Electric,Vans,2,2017,7
2017-07-01,NB,Hybrid Electric,"Total, vehicle type",105,2017,7
2017-07-01,NB,Hybrid Electric,Passenger cars,55,2017,7
2017-07-01,NB,Hybrid Electric,Pickup trucks,0,2017,7
2017-07-01,NB,Hybrid Electric,Multi-purpose vehicles,50,2017,7
2017-07-01,NB,Hybrid Electric,Vans,0,2017,7
2017-07-01,NB,Other,"Total, vehicle type",0,2017,7
2017-07-01,NB,Other,Passenger cars,0,2017,7
2017-07-01,NB,Other,Pickup trucks,0,2017,7
2017-07-01,NB,Other,Multi-purpose vehicles,0,2017,7
2017-07-01,NB,Other,Vans,0,2017,7
2017-07-01,QUE,All fuel types,"Total, vehicle type",129616,2017,7
2017-07-01,QUE,All fuel types,Passenger cars,52918,2017,7
2017-07-01,QUE,All fuel types,Pickup trucks,19161,2017,7
2017-07-01,QUE,All fuel types,Multi-purpose vehicles,50954,2017,7
2017-07-01,QUE,All fuel types,Vans,6583,2017,7
2017-07-01,QUE,Gas,"Total, vehicle type",122544,2017,7
2017-07-01,QUE,Gas,Passenger cars,49845,2017,7
2017-07-01,QUE,Gas,Pickup trucks,16839,2017,7
2017-07-01,QUE,Gas,Multi-purpose vehicles,49731,2017,7
2017-07-01,QUE,Gas,Vans,6129,2017,7
2017-07-01,QUE,Diesel,"Total, vehicle type",2958,2017,7
2017-07-01,QUE,Diesel,Passenger cars,116,2017,7
2017-07-01,QUE,Diesel,Pickup trucks,2322,2017,7
2017-07-01,QUE,Diesel,Multi-purpose vehicles,148,2017,7
2017-07-01,QUE,Diesel,Vans,372,2017,7
2017-07-01,QUE,All zero-emission vehicles,"Total, vehicle type",2110,2017,7
2017-07-01,QUE,All zero-emission vehicles,Passenger cars,1810,2017,7
2017-07-01,QUE,All zero-emission vehicles,Pickup trucks,0,2017,7
2017-07-01,QUE,All zero-emission vehicles,Multi-purpose vehicles,218,2017,7
2017-07-01,QUE,All zero-emission vehicles,Vans,82,2017,7
2017-07-01,QUE,Electric,"Total, vehicle type",872,2017,7
2017-07-01,QUE,Electric,Passenger cars,717,2017,7
2017-07-01,QUE,Electric,Pickup trucks,0,2017,7
2017-07-01,QUE,Electric,Multi-purpose vehicles,155,2017,7
2017-07-01,QUE,Electric,Vans,0,2017,7
2017-07-01,QUE,Hybrid Electric,"Total, vehicle type",1238,2017,7
2017-07-01,QUE,Hybrid Electric,Passenger cars,1093,2017,7
2017-07-01,QUE,Hybrid Electric,Pickup trucks,0,2017,7
2017-07-01,QUE,Hybrid Electric,Multi-purpose vehicles,63,2017,7
2017-07-01,QUE,Hybrid Electric,Vans,82,2017,7
2017-07-01,QUE,Hybrid Electric,"Total, vehicle type",2004,2017,7
2017-07-01,QUE,Hybrid Electric,Passenger cars,1147,2017,7
2017-07-01,QUE,Hybrid Electric,Pickup trucks,0,2017,7
2017-07-01,QUE,Hybrid Electric,Multi-purpose vehicles,857,2017,7
2017-07-01,QUE,Hybrid Electric,Vans,0,2017,7
2017-07-01,QUE,Other,"Total, vehicle type",0,2017,7
2017-07-01,QUE,Other,Passenger cars,0,2017,7
2017-07-01,QUE,Other,Pickup trucks,0,2017,7
2017-07-01,QUE,Other,Multi-purpose vehicles,0,2017,7
2017-07-01,QUE,Other,Vans,0,2017,7
2017-07-01,ON,All fuel types,"Total, vehicle type",219646,2017,7
2017-07-01,ON,All fuel types,Passenger cars,70145,2017,7
2017-07-01,ON,All fuel types,Pickup trucks,38983,2017,7
2017-07-01,ON,All fuel types,Multi-purpose vehicles,94541,2017,7
2017-07-01,ON,All fuel types,Vans,15977,2017,7
2017-07-01,ON,Gas,"Total, vehicle type",209907,2017,7
2017-07-01,ON,Gas,Passenger cars,66716,2017,7
2017-07-01,ON,Gas,Pickup trucks,35273,2017,7
2017-07-01,ON,Gas,Multi-purpose vehicles,92611,2017,7
2017-07-01,ON,Gas,Vans,15307,2017,7
2017-07-01,ON,Diesel,"Total, vehicle type",5068,2017,7
2017-07-01,ON,Diesel,Passenger cars,255,2017,7
2017-07-01,ON,Diesel,Pickup trucks,3709,2017,7
2017-07-01,ON,Diesel,Multi-purpose vehicles,531,2017,7
2017-07-01,ON,Diesel,Vans,573,2017,7
2017-07-01,ON,All zero-emission vehicles,"Total, vehicle type",2130,2017,7
2017-07-01,ON,All zero-emission vehicles,Passenger cars,1670,2017,7
2017-07-01,ON,All zero-emission vehicles,Pickup trucks,0,2017,7
2017-07-01,ON,All zero-emission vehicles,Multi-purpose vehicles,363,2017,7
2017-07-01,ON,All zero-emission vehicles,Vans,97,2017,7
2017-07-01,ON,Electric,"Total, vehicle type",950,2017,7
2017-07-01,ON,Electric,Passenger cars,685,2017,7
2017-07-01,ON,Electric,Pickup trucks,0,2017,7
2017-07-01,ON,Electric,Multi-purpose vehicles,265,2017,7
2017-07-01,ON,Electric,Vans,0,2017,7
2017-07-01,ON,Hybrid Electric,"Total, vehicle type",1180,2017,7
2017-07-01,ON,Hybrid Electric,Passenger cars,985,2017,7
2017-07-01,ON,Hybrid Electric,Pickup trucks,0,2017,7
2017-07-01,ON,Hybrid Electric,Multi-purpose vehicles,98,2017,7
2017-07-01,ON,Hybrid Electric,Vans,97,2017,7
2017-07-01,ON,Hybrid Electric,"Total, vehicle type",2540,2017,7
2017-07-01,ON,Hybrid Electric,Passenger cars,1504,2017,7
2017-07-01,ON,Hybrid Electric,Pickup trucks,0,2017,7
2017-07-01,ON,Hybrid Electric,Multi-purpose vehicles,1036,2017,7
2017-07-01,ON,Hybrid Electric,Vans,0,2017,7
2017-07-01,ON,Other,"Total, vehicle type",1,2017,7
2017-07-01,ON,Other,Passenger cars,0,2017,7
2017-07-01,ON,Other,Pickup trucks,1,2017,7
2017-07-01,ON,Other,Multi-purpose vehicles,0,2017,7
2017-07-01,ON,Other,Vans,0,2017,7
2017-07-01,MB,All fuel types,"Total, vehicle type",15773,2017,7
2017-07-01,MB,All fuel types,Passenger cars,3640,2017,7
